主族群,細分產品,國家,排名,代碼,公司,產業地位
科技(綜合),Electrical Products,美,577,VSH,Vishay Intertechnology Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
被動元件,綜合被動元件,美,577,VSH,Vishay Intertechnology Inc. Common Stock,電阻/電容/電感/二極體綜合大廠
能源,Integrated oil Companies,美,578,BP,BP p.l.c. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,579,GWRE,Guidewire Software Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Natural Gas Distribution,美,580,SRE,DBA Sempra Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,581,RPRX,Royalty Pharma plc Class A Ordinary Shares ,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Manufacturing,美,582,HPQ,HP Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Military/Government/Technical,美,583,VSEC,VSE Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Industrial Machinery/Components,美,584,DOV,Dover Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Electronic Components,美,585,P,Everpure Inc. Class A common stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,586,NKTR,Nektar Therapeutics  Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Finance: Consumer Services,美,587,SYF,Synchrony Financial Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,588,SYRE,Spyre Therapeutics Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Catalog/Specialty Distribution,美,589,W,Wayfair Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Marine Transportation,美,590,VIK,Viking Holdings Ltd Ordinary Shares,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Medical Specialities,美,591,ILMN,Illumina Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Hotels/Resorts,美,592,LTH,Life Time Group Holdings Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,593,ENPH,Enphase Energy Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
綠能/太陽能,太陽能微逆變器,美,593,ENPH,Enphase Energy Inc. Common Stock,太陽能逆變器系統廠
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,594,TGTX,TG Therapeutics Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Medical Specialities,美,595,CNC,Centene Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Restaurants,美,596,BROS,Dutch Bros Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Trucking Freight/Courier Services,美,597,JBHT,J.B. Hunt Transport Services Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
不動產,Real Estate Investment Trusts,美,598,VICI,VICI Properties Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,599,DOCU,DocuSign Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
其他,Miscellaneous,美,600,FERG,Ferguson Enterprises Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,601,LGND,Ligand Pharmaceuticals Incorporated Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Biological Products (No Diagnostic Substances),美,602,EXEL,Exelixis Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
電信,Telecommunications Equipment,美,603,LUMN,Lumen Technologies Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Industrial Machinery/Components,美,604,GRMN,Garmin Ltd. Common Stock (Switzerland),(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,605,COGT,Cogent Biosciences Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Catalog/Specialty Distribution,美,606,CPNG,Coupang Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Investment Managers,美,607,ILLR,Triller Group Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,608,NTNX,Nutanix Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Military/Government/Technical,美,609,RDW,Redwire Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
太空產業,太空基礎設施,美,609,RDW,Redwire Corporation Common Stock,太空基礎設施廠
金融,Major Banks,美,610,MTB,M&T Bank Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Aluminum,美,611,AA,Alcoa Corporation Common Stock ,(底層分類，來自Nasdaq官方sector/industry)
傳統消費,Packaged Foods,美,612,MKC,McCormick & Company Incorporated Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,613,UCTT,Ultra Clean Holdings Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,614,NUVL,Nuvalent Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Services-Misc. Amusement & Recreation,美,615,TKO,TKO Group Holdings Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Major Banks,美,616,UMBF,UMB Financial Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
不動產,Real Estate Investment Trusts,美,617,AGNC,AGNC Investment Corp. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Retail: Computer Software & Peripheral Equipment,美,618,CDW,CDW Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Industrial Machinery/Components,美,619,TDY,Teledyne Technologies Incorporated Common Stock,(底層分類，來自Nasdaq官方sector/industry)
傳統消費,Specialty Foods,美,620,HSY,The Hershey Company Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,621,NAVN,Navan Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Motor Vehicles,美,622,HOG,Harley-Davidson Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Misc Health and Biotechnology Services,美,623,DVA,DaVita Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
不動產,Real Estate Investment Trusts,美,624,CTRE,CareTrust REIT Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Programming Data Processing,美,625,FDS,FactSet Research Systems Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Biological Products (No Diagnostic Substances),美,626,IBRX,ImmunityBio Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Industrial Machinery/Components,美,627,ACMR,ACM Research Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
半導體設備,蝕刻/清洗設備,美,627,ACMR,ACM Research Inc. Class A Common Stock,半導體設備廠
科技(綜合),Industrial Machinery/Components,美,628,VECO,Veeco Instruments Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Major Chemicals,美,629,DOW,Dow Inc. Common Stock ,(底層分類，來自Nasdaq官方sector/industry)
工業,Construction/Ag Equipment/Trucks,美,630,TEX,Terex Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
電信,Telecommunications Equipment,美,631,ESE,ESCO Technologies Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Biological Products (No Diagnostic Substances),美,632,ARGX,argenx SE American Depositary Shares,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Oil/Gas Transmission,美,633,ATO,Atmos Energy Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Medical/Dental Instruments,美,634,XRAY,DENTSPLY SIRONA Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Department/Specialty Retail Stores,美,635,BURL,Burlington Stores Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Professional Services,美,636,BAH,Booz Allen Hamilton Holding Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
傳統消費,Packaged Foods,美,637,KHC,The Kraft Heinz Company Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Metal Fabrications,美,638,RBC,RBC Bearings Incorporated Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,639,LASR,nLIGHT Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
能源,Oil & Gas Production,美,640,SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,(底層分類，來自Nasdaq官方sector/industry)
工業,Industrial Machinery/Components,美,641,AME,AMETEK Inc.,(底層分類，來自Nasdaq官方sector/industry)
工業,Precious Metals,美,642,SSRM,SSR Mining Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Restaurants,美,643,QSR,Restaurant Brands International Inc. Common Shares,(底層分類，來自Nasdaq官方sector/industry)
工業,Major Chemicals,美,644,ESI,Element Solutions Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Restaurants,美,645,EAT,Brinker International Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Biological Products (No Diagnostic Substances),美,646,CGON,CG Oncology Inc. Common stock,(底層分類，來自Nasdaq官方sector/industry)
傳統產業/原材料,Metal Mining,美,647,USAR,USA Rare Earth Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,648,WOLF,Wolfspeed Inc. Common Stock New,(底層分類，來自Nasdaq官方sector/industry)
功率半導體,SiC功率元件,美,648,WOLF,Wolfspeed Inc. Common Stock New,SiC功率元件專業廠
電信,Cable & Other Pay Television Services,美,649,CHTR,Charter Communications Inc. Class A Common Stock New,(底層分類，來自Nasdaq官方sector/industry)
工業,Steel/Iron Ore,美,650,CMC,Commercial Metals Company Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Finance: Consumer Services,美,651,DAVE,Dave Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Finance: Consumer Services,美,652,EFX,Equifax Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,653,SAP,SAP  SE ADS,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Food Distributors,美,654,PFGC,Performance Food Group Company Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Railroads,美,655,CP,Canadian Pacific Kansas City Limited Common Shares,(底層分類，來自Nasdaq官方sector/industry)
工業,Military/Government/Technical,美,656,GVA,Granite Construction Incorporated Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Investment Bankers/Brokers/Service,美,657,SNEX,StoneX Group Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Medical Electronics,美,658,GEHC,GE HealthCare Technologies Inc. Common Stock ,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,659,SIMO,Silicon Motion Technology Corporation American Depositary Shares,(底層分類，來自Nasdaq官方sector/industry)
IC設計,儲存控制IC,美,659,SIMO,Silicon Motion Technology Corporation American Depositary Shares,SSD控制晶片設計廠
工業,Biotechnology: Laboratory Analytical Instruments,美,660,TXG,10x Genomics Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
傳統產業/原材料,Precious Metals,美,661,WPM,Wheaton Precious Metals Corp Common Shares (Canada),(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Commercial Physical & Biological Resarch,美,662,IQV,IQVIA Holdings Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Specialty Insurers,美,663,EQH,Equitable Holdings Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Electrical Products,美,664,PLXS,Plexus Corp. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,665,SRPT,Sarepta Therapeutics Inc. Common Stock (DE),(底層分類，來自Nasdaq官方sector/industry)
金融,Major Banks,美,666,RF,Regions Financial Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Programming Data Processing,美,667,ZM,Zoom Communications Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,668,ATAI,AtaiBeckley Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Department/Specialty Retail Stores,美,669,BJ,BJ's Wholesale Club Holdings Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Metal Fabrications,美,670,GNRC,Generac Holdlings Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,671,ELVN,Enliven Therapeutics Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Major Chemicals,美,672,HUN,Huntsman Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Major Chemicals,美,673,PRM,Perimeter Solutions SA Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Electrical Products,美,674,MRCY,Mercury Systems Inc Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Major Banks,美,675,CFG,Citizens Financial Group Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Other Specialty Stores,美,676,JD,JD.com Inc. American Depositary Shares,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Automotive Aftermarket,美,677,GPC,Genuine Parts Company Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,678,PTCT,PTC Therapeutics Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Biological Products (No Diagnostic Substances),美,679,NBIX,Neurocrine Biosciences Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
不動產,Real Estate Investment Trusts,美,680,SUI,Sun Communities Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Hotels/Resorts,美,681,WYNN,Wynn Resorts Limited Common stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Homebuilding,美,682,NVR,NVR Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Building Products,美,683,AYI,Acuity Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
